Customer ID,Recency,Frequency,Monetary,Cluster,Tên phân khúc,Cluster K-Medoids
12819.0,457,1,540.52,1,Khách hàng có nguy cơ rời bỏ,1
12820.0,2,11,2689.52,2,Khách VIP,2
12821.0,213,2,220.8,0,Khách hàng trung thành,0
12822.0,70,2,948.88,0,Khách hàng trung thành,0
12823.0,74,18,6501.5,2,Khách VIP,2
12824.0,59,1,397.12,0,Khách hàng trung thành,0
12825.0,520,2,518.63,1,Khách hàng có nguy cơ rời bỏ,1
12826.0,2,12,2800.75,2,Khách VIP,2
12827.0,5,3,430.15,0,Khách hàng trung thành,0
12828.0,2,6,1018.71,0,Khách hàng trung thành,0
12829.0,336,3,385.3,1,Khách hàng có nguy cơ rời bỏ,1
12830.0,37,6,6814.64,2,Khách VIP,2
12831.0,261,3,451.11,0,Khách hàng trung thành,0
12832.0,31,2,383.03,0,Khách hàng trung thành,0
12833.0,144,1,417.38,0,Khách hàng trung thành,0
12834.0,282,1,312.38,1,Khách hàng có nguy cơ rời bỏ,1
12835.0,427,41,5996.83,2,Khách VIP,2
12836.0,58,15,6559.7300000000005,2,Khách VIP,2
12837.0,172,2,662.66,0,Khách hàng trung thành,0
12838.0,33,10,2975.91,2,Khách VIP,2
12839.0,2,26,9669.12,2,Khách VIP,2
12840.0,143,7,4041.97,2,Khách VIP,2
12841.0,4,40,6958.2,2,Khách VIP,2
12842.0,69,4,1917.99,0,Khách hàng trung thành,0
12843.0,65,28,6461.87,2,Khách VIP,2
12844.0,28,4,648.6,0,Khách hàng trung thành,0
12845.0,266,4,354.09,0,Khách hàng trung thành,0
12847.0,21,2,1609.0,0,Khách hàng trung thành,0
12848.0,675,1,208.0,1,Khách hàng có nguy cơ rời bỏ,1
12849.0,30,6,3015.98,2,Khách VIP,2
12850.0,445,1,330.0,1,Khách hàng có nguy cơ rời bỏ,1
12851.0,96,2,280.76,0,Khách hàng trung thành,0
12852.0,294,1,311.55,1,Khách hàng có nguy cơ rời bỏ,1
12853.0,134,11,3907.5,2,Khách VIP,2
12854.0,78,7,2970.9700000000003,2,Khách VIP,2
12855.0,372,4,612.84,1,Khách hàng có nguy cơ rời bỏ,1
12856.0,7,6,2170.78,2,Khách VIP,2
12857.0,210,6,3688.0,2,Khách VIP,2
12858.0,382,1,147.27,1,Khách hàng có nguy cơ rời bỏ,1
12859.0,458,1,575.1,1,Khách hàng có nguy cơ rời bỏ,1
12860.0,692,1,54.22,1,Khách hàng có nguy cơ rời bỏ,1
12861.0,619,1,68.25,1,Khách hàng có nguy cơ rời bỏ,1
12862.0,425,2,984.62,1,Khách hàng có nguy cơ rời bỏ,1
12863.0,51,6,2792.55,2,Khách VIP,2
12864.0,137,2,299.57,0,Khách hàng trung thành,0
12865.0,25,4,3323.47,2,Khách VIP,2
12866.0,282,3,1092.35,0,Khách hàng trung thành,0
12867.0,25,13,7829.26,2,Khách VIP,2
12868.0,185,8,2043.76,2,Khách VIP,2
12869.0,681,1,337.67,1,Khách hàng có nguy cơ rời bỏ,1
12870.0,374,3,1676.95,1,Khách hàng có nguy cơ rời bỏ,1
12871.0,83,3,744.02,0,Khách hàng trung thành,0
12872.0,326,12,3283.96,2,Khách VIP,2
12873.0,281,3,2027.3,0,Khách hàng trung thành,0
12874.0,384,2,873.42,1,Khách hàng có nguy cơ rời bỏ,1
12875.0,142,5,1356.99,0,Khách hàng trung thành,0
12876.0,57,4,3751.79,2,Khách VIP,2
12877.0,3,20,2942.14,2,Khách VIP,2
12878.0,235,2,854.99,0,Khách hàng trung thành,0
12879.0,44,3,573.22,0,Khách hàng trung thành,0
12880.0,381,2,640.13,1,Khách hàng có nguy cơ rời bỏ,1
12881.0,275,1,298.0,1,Khách hàng có nguy cơ rời bỏ,1
12882.0,8,2,1463.04,0,Khách hàng trung thành,0
12883.0,24,4,703.47,0,Khách hàng trung thành,0
12884.0,87,1,309.05,0,Khách hàng trung thành,0
12885.0,62,3,1175.22,0,Khách hàng trung thành,0
12886.0,67,2,1378.4,0,Khách hàng trung thành,0
12887.0,383,1,222.4,1,Khách hàng có nguy cơ rời bỏ,1
12888.0,213,2,354.12,0,Khách hàng trung thành,0
12889.0,380,4,385.46,1,Khách hàng có nguy cơ rời bỏ,1
12890.0,23,2,706.02,0,Khách hàng trung thành,0
12891.0,185,11,840.5,2,Khách VIP,2
12892.0,396,1,263.38,1,Khách hàng có nguy cơ rời bỏ,1
12893.0,30,1,176.55,0,Khách hàng trung thành,0
12894.0,574,1,157.35,1,Khách hàng có nguy cơ rời bỏ,1
12895.0,41,2,372.8,0,Khách hàng trung thành,0
12897.0,204,4,514.25,0,Khách hàng trung thành,0
12898.0,463,2,296.21000000000004,1,Khách hàng có nguy cơ rời bỏ,1
12899.0,413,1,366.4,1,Khách hàng có nguy cơ rời bỏ,1
12900.0,421,1,340.33,1,Khách hàng có nguy cơ rời bỏ,1
12901.0,8,28,17654.54,2,Khách VIP,2
12902.0,264,1,138.68,1,Khách hàng có nguy cơ rời bỏ,1
12903.0,428,1,833.53,1,Khách hàng có nguy cơ rời bỏ,1
12904.0,17,2,496.06,0,Khách hàng trung thành,0
12905.0,576,2,1018.42,1,Khách hàng có nguy cơ rời bỏ,1
12906.0,11,5,2919.81,2,Khách VIP,2
12907.0,395,2,508.91,1,Khách hàng có nguy cơ rời bỏ,1
12908.0,175,5,1776.0,0,Khách hàng trung thành,0
12909.0,39,8,3103.19,2,Khách VIP,2
12910.0,22,13,5796.52,2,Khách VIP,2
12911.0,551,1,1651.72,1,Khách hàng có nguy cơ rời bỏ,1
12912.0,2,5,1662.3,0,Khách hàng trung thành,0
12913.0,4,13,6283.24,2,Khách VIP,2
12914.0,400,1,223.98,1,Khách hàng có nguy cơ rời bỏ,1
12915.0,148,4,975.1,0,Khách hàng trung thành,0
12916.0,138,7,4479.73,2,Khách VIP,2
12917.0,127,6,4359.2,2,Khách VIP,2
12919.0,7,6,1335.19,0,Khách hàng trung thành,0
12920.0,16,4,486.64,0,Khách hàng trung thành,0
12921.0,8,74,35233.24,2,Khách VIP,2
12922.0,160,1,405.38,0,Khách hàng trung thành,0
12923.0,63,3,769.17,0,Khách hàng trung thành,0
12924.0,87,12,2461.45,2,Khách VIP,2
12925.0,4,3,729.3299999999999,0,Khách hàng trung thành,0
12926.0,410,4,1523.59,1,Khách hàng có nguy cơ rời bỏ,1
12927.0,394,1,197.31,1,Khách hàng có nguy cơ rời bỏ,1
12928.0,34,12,4304.89,2,Khách VIP,2
12929.0,311,1,117.85,1,Khách hàng có nguy cơ rời bỏ,1
12930.0,77,2,415.8,0,Khách hàng trung thành,0
12931.0,21,57,92347.34,2,Khách VIP,2
12932.0,538,8,1698.56,1,Khách hàng có nguy cơ rời bỏ,1
12933.0,23,8,1636.63,2,Khách VIP,2
12934.0,736,1,181.65,1,Khách hàng có nguy cơ rời bỏ,1
12935.0,1,15,4243.86,2,Khách VIP,2
12936.0,16,4,1063.9,0,Khách hàng trung thành,0
12937.0,14,9,3097.61,2,Khách VIP,2
12938.0,25,1,114.14,0,Khách hàng trung thành,0
12939.0,63,20,25264.8,2,Khách VIP,2
12940.0,54,2,899.69,0,Khách hàng trung thành,0
12941.0,723,1,377.49,1,Khách hàng có nguy cơ rời bỏ,1
12942.0,130,3,675.6,0,Khách hàng trung thành,0
12943.0,557,2,496.5,1,Khách hàng có nguy cơ rời bỏ,1
12944.0,35,2,604.51,0,Khách hàng trung thành,0
12945.0,287,2,900.11,0,Khách hàng trung thành,1
12946.0,436,1,324.45,1,Khách hàng có nguy cơ rời bỏ,1
12947.0,143,6,1603.99,0,Khách hàng trung thành,0
12948.0,15,9,2317.43,2,Khách VIP,2
12949.0,30,22,15526.7,2,Khách VIP,2
12950.0,1,3,1843.0,0,Khách hàng trung thành,0
12951.0,8,15,3213.7200000000003,2,Khách VIP,2
12952.0,5,4,1387.79,0,Khách hàng trung thành,0
12953.0,9,2,828.8100000000001,0,Khách hàng trung thành,0
12954.0,638,1,162.45,1,Khách hàng có nguy cơ rời bỏ,1
12955.0,0,11,4757.16,2,Khách VIP,2
12956.0,305,4,521.89,0,Khách hàng trung thành,1
12957.0,9,13,8706.97,2,Khách VIP,2
12958.0,399,2,467.34,1,Khách hàng có nguy cơ rời bỏ,1
12959.0,483,1,150.95,1,Khách hàng có nguy cơ rời bỏ,1
12960.0,413,4,1322.07,1,Khách hàng có nguy cơ rời bỏ,1
12961.0,378,1,211.99,1,Khách hàng có nguy cơ rời bỏ,1
12962.0,6,2,266.39,0,Khách hàng trung thành,0
12963.0,7,12,3235.79,2,Khách VIP,2
12964.0,436,1,132.24,1,Khách hàng có nguy cơ rời bỏ,1
12965.0,88,1,769.8100000000001,0,Khách hàng trung thành,0
12966.0,9,1,160.18,0,Khách hàng trung thành,0
12967.0,357,3,2938.52,0,Khách hàng trung thành,1
12968.0,111,1,135.95,0,Khách hàng trung thành,0
12969.0,602,1,122.45,1,Khách hàng có nguy cơ rời bỏ,1
12970.0,6,10,1452.54,2,Khách VIP,2
12971.0,3,116,15704.6,2,Khách VIP,2
12972.0,413,4,1161.2,1,Khách hàng có nguy cơ rời bỏ,1
12973.0,413,1,385.55,1,Khách hàng có nguy cơ rời bỏ,1
12974.0,197,2,408.95,0,Khách hàng trung thành,0
12975.0,436,6,2100.09,1,Khách hàng có nguy cơ rời bỏ,1
12976.0,211,8,3156.38,2,Khách VIP,2
12977.0,155,4,513.88,0,Khách hàng trung thành,0
12978.0,384,5,2502.82,0,Khách hàng trung thành,1
12979.0,728,1,517.7,1,Khách hàng có nguy cơ rời bỏ,1
12980.0,157,21,16245.78,2,Khách VIP,2
12981.0,29,2,372.22,0,Khách hàng trung thành,0
12982.0,242,8,2744.81,2,Khách VIP,2
12983.0,597,1,490.08,1,Khách hàng có nguy cơ rời bỏ,1
12984.0,18,1,97.5,0,Khách hàng trung thành,0
12985.0,0,2,1239.38,0,Khách hàng trung thành,0
12986.0,428,10,2729.84,2,Khách VIP,2
12987.0,73,5,1312.21,0,Khách hàng trung thành,0
12988.0,291,1,505.82,1,Khách hàng có nguy cơ rời bỏ,1
12989.0,2,33,13551.75,2,Khách VIP,2
12990.0,30,7,955.5,0,Khách hàng trung thành,0
12991.0,22,3,764.82,0,Khách hàng trung thành,0
12992.0,724,1,93.35,1,Khách hàng có nguy cơ rời bỏ,1
12993.0,22,8,1259.63,2,Khách VIP,2
12994.0,3,3,974.42,0,Khách hàng trung thành,0
12995.0,84,1,211.32,0,Khách hàng trung thành,0
12996.0,375,1,355.5,1,Khách hàng có nguy cơ rời bỏ,1
12997.0,21,8,2110.91,2,Khách VIP,2
12998.0,492,3,920.08,1,Khách hàng có nguy cơ rời bỏ,1
12999.0,195,3,455.88,0,Khách hàng trung thành,0
13000.0,106,4,1032.5,0,Khách hàng trung thành,0
13001.0,3,33,24042.65,2,Khách VIP,2
13002.0,317,3,414.13,1,Khách hàng có nguy cơ rời bỏ,1
13003.0,105,3,149.05,0,Khách hàng trung thành,0
13004.0,11,36,11650.85,2,Khách VIP,2
13005.0,173,4,999.68,0,Khách hàng trung thành,0
13006.0,55,1,81.57,0,Khách hàng trung thành,0
13007.0,579,1,175.25,1,Khách hàng có nguy cơ rời bỏ,1
13008.0,322,3,612.13,1,Khách hàng có nguy cơ rời bỏ,1
13009.0,672,1,234.0,1,Khách hàng có nguy cơ rời bỏ,1
13010.0,373,2,330.12,1,Khách hàng có nguy cơ rời bỏ,1
13011.0,371,1,50.55,1,Khách hàng có nguy cơ rời bỏ,1
13012.0,8,11,2957.83,2,Khách VIP,2
13013.0,0,29,11097.43,2,Khách VIP,2
13014.0,10,11,5381.08,2,Khách VIP,2
13015.0,52,11,6579.78,2,Khách VIP,2
13016.0,72,3,789.89,0,Khách hàng trung thành,0
13017.0,6,1,204.0,0,Khách hàng trung thành,0
13018.0,15,35,9763.16,2,Khách VIP,2
13019.0,378,6,1229.95,1,Khách hàng có nguy cơ rời bỏ,1
13020.0,562,2,618.96,1,Khách hàng có nguy cơ rời bỏ,1
13021.0,3,17,4887.24,2,Khách VIP,2
13022.0,429,1,50.3,1,Khách hàng có nguy cơ rời bỏ,1
13023.0,63,3,1251.03,0,Khách hàng trung thành,0
13024.0,470,2,555.87,1,Khách hàng có nguy cơ rời bỏ,1
13025.0,731,1,323.39,1,Khách hàng có nguy cơ rời bỏ,1
13026.0,0,9,1733.08,2,Khách VIP,2
13027.0,113,19,17239.2,2,Khách VIP,2
13028.0,22,2,661.3199999999999,0,Khách hàng trung thành,0
13029.0,30,5,1927.3,0,Khách hàng trung thành,0
13030.0,10,2,752.4399999999999,0,Khách hàng trung thành,0
13031.0,406,5,3292.84,2,Khách VIP,1
13032.0,51,9,2815.96,2,Khách VIP,2
13033.0,356,2,220.55,1,Khách hàng có nguy cơ rời bỏ,1
13034.0,54,3,756.82,0,Khách hàng trung thành,0
13035.0,73,3,1364.2,0,Khách hàng trung thành,0
13036.0,684,1,307.1,1,Khách hàng có nguy cơ rời bỏ,1
13037.0,137,12,3914.95,2,Khách VIP,2
13038.0,79,3,908.46,0,Khách hàng trung thành,0
13039.0,583,4,1010.73,1,Khách hàng có nguy cơ rời bỏ,1
13040.0,8,2,676.99,0,Khách hàng trung thành,0
13041.0,450,4,799.13,1,Khách hàng có nguy cơ rời bỏ,1
13042.0,597,3,1488.59,1,Khách hàng có nguy cơ rời bỏ,1
13043.0,272,1,516.42,1,Khách hàng có nguy cơ rời bỏ,1
13044.0,290,11,4848.05,2,Khách VIP,2
13045.0,98,3,808.92,0,Khách hàng trung thành,0
13046.0,30,3,949.25,0,Khách hàng trung thành,0
13047.0,56,23,8423.58,2,Khách VIP,2
13048.0,13,9,4049.13,2,Khách VIP,2
13049.0,63,4,1408.24,0,Khách hàng trung thành,0
13050.0,14,34,11877.29,2,Khách VIP,2
13051.0,578,2,155.8,1,Khách hàng có nguy cơ rời bỏ,1
13052.0,211,7,3118.48,2,Khách VIP,2
13053.0,621,1,127.65,1,Khách hàng có nguy cơ rời bỏ,1
13055.0,77,4,2321.11,0,Khách hàng trung thành,0
13056.0,550,1,209.48,1,Khách hàng có nguy cơ rời bỏ,1
13057.0,529,3,709.59,1,Khách hàng có nguy cơ rời bỏ,1
13058.0,24,3,271.40000000000003,0,Khách hàng trung thành,0
13059.0,249,10,2291.77,2,Khách VIP,2
13060.0,253,1,307.53,1,Khách hàng có nguy cơ rời bỏ,1
13061.0,71,1,248.61,0,Khách hàng trung thành,0
13062.0,190,1,346.98,0,Khách hàng trung thành,0
13063.0,480,1,188.4,1,Khách hàng có nguy cơ rời bỏ,1
13064.0,12,6,1666.84,2,Khách VIP,2
13065.0,372,5,1055.05,1,Khách hàng có nguy cơ rời bỏ,1
13066.0,23,2,470.8,0,Khách hàng trung thành,0
13067.0,81,3,508.51,0,Khách hàng trung thành,0
13068.0,9,2,344.0,0,Khách hàng trung thành,0
13069.0,0,38,9284.45,2,Khách VIP,2
13070.0,191,4,751.7,0,Khách hàng trung thành,0
13071.0,611,1,129.22,1,Khách hàng có nguy cơ rời bỏ,1
13072.0,266,1,177.15,1,Khách hàng có nguy cơ rời bỏ,1
13073.0,410,2,418.08,1,Khách hàng có nguy cơ rời bỏ,1
13074.0,510,4,1378.74,1,Khách hàng có nguy cơ rời bỏ,1
13075.0,129,1,919.61,0,Khách hàng trung thành,0
13076.0,457,1,135.4,1,Khách hàng có nguy cơ rời bỏ,1
13077.0,0,11,2740.65,2,Khách VIP,2
13078.0,2,57,29018.06,2,Khách VIP,2
13079.0,3,6,419.18,0,Khách hàng trung thành,0
13080.0,178,4,280.73,0,Khách hàng trung thành,0
13081.0,11,28,56838.37,2,Khách VIP,2
13082.0,125,21,7335.75,2,Khách VIP,2
13083.0,3,3,395.43,0,Khách hàng trung thành,0
13084.0,491,1,122.4,1,Khách hàng có nguy cơ rời bỏ,1
13085.0,157,8,2433.28,2,Khách VIP,2
13086.0,382,1,439.33,1,Khách hàng có nguy cơ rời bỏ,1
13087.0,725,1,313.64,1,Khách hàng có nguy cơ rời bỏ,1
13088.0,416,1,236.11,1,Khách hàng có nguy cơ rời bỏ,1
13089.0,2,203,113416.91,2,Khách VIP,2
13090.0,8,23,13076.74,2,Khách VIP,2
13091.0,27,2,1108.8,0,Khách hàng trung thành,0
13092.0,70,12,2140.28,2,Khách VIP,2
13093.0,275,55,54144.25,2,Khách VIP,2
13094.0,20,13,2209.44,2,Khách VIP,2
13095.0,70,1,74.39999999999999,0,Khách hàng trung thành,0
13096.0,393,1,419.7000000000001,1,Khách hàng có nguy cơ rời bỏ,1
13097.0,32,27,13015.36,2,Khách VIP,2
13098.0,0,28,28882.44,2,Khách VIP,2
13099.0,98,1,207.36,0,Khách hàng trung thành,0
13101.0,233,4,695.4,0,Khách hàng trung thành,0
13102.0,0,37,11380.1,2,Khách VIP,2
13103.0,39,3,709.64,0,Khách hàng trung thành,0
13104.0,2,9,1709.1,2,Khách VIP,2
13105.0,435,1,72.0,1,Khách hàng có nguy cơ rời bỏ,1
13106.0,132,2,603.46,0,Khách hàng trung thành,0
13107.0,43,9,5253.07,2,Khách VIP,2
13108.0,372,2,748.46,1,Khách hàng có nguy cơ rời bỏ,1
13109.0,59,3,1134.03,0,Khách hàng trung thành,0
13110.0,30,12,2957.4700000000003,2,Khách VIP,2
13111.0,718,1,321.88000000000005,1,Khách hàng có nguy cơ rời bỏ,1
13112.0,540,1,20.6,1,Khách hàng có nguy cơ rời bỏ,1
13113.0,0,37,18230.07,2,Khách VIP,2
13114.0,730,1,234.38,1,Khách hàng có nguy cơ rời bỏ,1
13115.0,11,10,5494.7,2,Khách VIP,2
13116.0,137,1,501.14,0,Khách hàng trung thành,0
13117.0,21,18,2255.66,2,Khách VIP,2
13118.0,19,9,2415.41,2,Khách VIP,2
13119.0,668,1,134.9,1,Khách hàng có nguy cơ rời bỏ,1
13120.0,238,1,30.6,1,Khách hàng có nguy cơ rời bỏ,1
13121.0,268,1,283.73,1,Khách hàng có nguy cơ rời bỏ,1
13122.0,93,2,922.39,0,Khách hàng trung thành,0
13123.0,472,2,506.75,1,Khách hàng có nguy cơ rời bỏ,1
13124.0,89,4,4641.66,2,Khách VIP,2
13125.0,523,1,148.62,1,Khách hàng có nguy cơ rời bỏ,1
13126.0,4,13,3774.81,2,Khách VIP,2
13127.0,77,1,259.17,0,Khách hàng trung thành,0
13128.0,630,1,263.5,1,Khách hàng có nguy cơ rời bỏ,1
13129.0,451,2,233.25,1,Khách hàng có nguy cơ rời bỏ,1
13130.0,93,1,64.0,0,Khách hàng trung thành,0
13131.0,22,7,3313.77,2,Khách VIP,2
13132.0,261,1,77.3,1,Khách hàng có nguy cơ rời bỏ,1
13133.0,273,3,200.45,1,Khách hàng có nguy cơ rời bỏ,1
13134.0,85,6,2475.23,2,Khách VIP,2
13135.0,196,2,3371.45,0,Khách hàng trung thành,0
13136.0,55,13,6274.56,2,Khách VIP,2
13137.0,10,16,7586.94,2,Khách VIP,2
13138.0,21,7,1274.01,2,Khách VIP,2
13139.0,15,8,8202.98,2,Khách VIP,2
13140.0,107,5,1054.92,0,Khách hàng trung thành,0
13141.0,84,17,7656.08,2,Khách VIP,2
13142.0,18,1,307.09,0,Khách hàng trung thành,0
13143.0,584,1,405.1,1,Khách hàng có nguy cơ rời bỏ,1
13144.0,332,2,135.35,1,Khách hàng có nguy cơ rời bỏ,1
13145.0,39,7,1128.52,0,Khách hàng trung thành,0
13146.0,25,1,228.91,0,Khách hàng trung thành,0
13147.0,9,4,712.8000000000001,0,Khách hàng trung thành,0
13148.0,28,26,8488.32,2,Khách VIP,2
13149.0,13,4,1676.06,0,Khách hàng trung thành,0
13150.0,483,3,449.97,1,Khách hàng có nguy cơ rời bỏ,1
13151.0,295,3,2454.71,0,Khách hàng trung thành,0
13152.0,416,7,2146.38,2,Khách VIP,1
13153.0,5,1,486.22,0,Khách hàng trung thành,0
13154.0,398,3,1624.84,1,Khách hàng có nguy cơ rời bỏ,1
13155.0,32,6,1370.48,0,Khách hàng trung thành,0
13156.0,384,3,1586.54,1,Khách hàng có nguy cơ rời bỏ,1
13157.0,48,9,5687.36,2,Khách VIP,2
13158.0,94,5,1508.18,0,Khách hàng trung thành,0
13159.0,8,4,1429.35,0,Khách hàng trung thành,0
13160.0,21,1,91.8,0,Khách hàng trung thành,0
13161.0,312,2,472.13,1,Khách hàng có nguy cơ rời bỏ,1
13162.0,121,16,9275.49,2,Khách VIP,2
13163.0,609,1,17.65,1,Khách hàng có nguy cơ rời bỏ,1
13164.0,568,2,372.2,1,Khách hàng có nguy cơ rời bỏ,1
13165.0,45,3,1451.16,0,Khách hàng trung thành,0
13166.0,282,2,875.93,0,Khách hàng trung thành,0
13167.0,18,5,1113.15,0,Khách hàng trung thành,0
13168.0,35,5,1840.73,0,Khách hàng trung thành,0
13169.0,63,3,840.08,0,Khách hàng trung thành,0
13170.0,26,1,108.81,0,Khách hàng trung thành,0
13171.0,21,3,468.41,0,Khách hàng trung thành,0
13172.0,399,1,69.6,1,Khách hàng có nguy cơ rời bỏ,1
13173.0,3,11,2389.82,2,Khách VIP,2
13174.0,15,11,7972.46,2,Khách VIP,2
13175.0,581,2,831.45,1,Khách hàng có nguy cơ rời bỏ,1
13176.0,45,1,481.49,0,Khách hàng trung thành,0
13177.0,64,2,512.2,0,Khách hàng trung thành,0
13178.0,25,21,14059.19,2,Khách VIP,2
13179.0,618,1,572.3100000000001,1,Khách hàng có nguy cơ rời bỏ,1
13180.0,606,1,86.10000000000001,1,Khách hàng có nguy cơ rời bỏ,1
13181.0,380,1,359.69,1,Khách hàng có nguy cơ rời bỏ,1
13182.0,44,1,121.18,0,Khách hàng trung thành,0
13183.0,7,15,7036.18,2,Khách VIP,2
13184.0,14,10,1667.95,2,Khách VIP,2
13185.0,267,1,71.4,1,Khách hàng có nguy cơ rời bỏ,1
13186.0,39,3,1575.89,0,Khách hàng trung thành,0
13187.0,336,4,328.36,1,Khách hàng có nguy cơ rời bỏ,1
13188.0,10,1,114.6,0,Khách hàng trung thành,0
13189.0,18,2,260.68,0,Khách hàng trung thành,0
13190.0,543,3,570.66,1,Khách hàng có nguy cơ rời bỏ,1
13191.0,657,1,159.21,1,Khách hàng có nguy cơ rời bỏ,1
13192.0,94,6,2558.58,2,Khách VIP,2
13193.0,60,1,112.08,0,Khách hàng trung thành,0
13194.0,135,2,472.78,0,Khách hàng trung thành,0
13195.0,413,1,136.73,1,Khách hàng có nguy cơ rời bỏ,1
13196.0,10,7,3068.84,2,Khách VIP,2
13197.0,609,1,373.0100000000001,1,Khách hàng có nguy cơ rời bỏ,1
13198.0,9,8,4974.2300000000005,2,Khách VIP,2
13199.0,3,66,15949.21,2,Khách VIP,2
13200.0,18,4,870.09,0,Khách hàng trung thành,0
13201.0,501,4,1233.06,1,Khách hàng có nguy cơ rời bỏ,1
13202.0,393,7,1580.3,1,Khách hàng có nguy cơ rời bỏ,1
13203.0,9,10,2648.25,2,Khách VIP,2
13204.0,730,1,966.66,1,Khách hàng có nguy cơ rời bỏ,1
13205.0,442,1,2803.2,1,Khách hàng có nguy cơ rời bỏ,1
13206.0,399,13,8308.19,2,Khách VIP,2
13207.0,14,4,535.86,0,Khách hàng trung thành,0
13208.0,58,8,1951.82,2,Khách VIP,2
13209.0,29,13,8509.51,2,Khách VIP,2
13210.0,93,1,353.48,0,Khách hàng trung thành,0
13211.0,9,10,2618.77,2,Khách VIP,2
13212.0,19,3,786.83,0,Khách hàng trung thành,0
13213.0,56,11,3851.52,2,Khách VIP,2
13214.0,417,7,3264.23,2,Khách VIP,2
13215.0,401,1,81.6,1,Khách hàng có nguy cơ rời bỏ,1
13216.0,267,1,333.74,1,Khách hàng có nguy cơ rời bỏ,1
13217.0,121,4,666.48,0,Khách hàng trung thành,0
13218.0,126,1,62.63999999999999,0,Khách hàng trung thành,0
13219.0,617,1,76.23,1,Khách hàng có nguy cơ rời bỏ,1
13220.0,77,5,1336.09,0,Khách hàng trung thành,0
13221.0,239,2,844.86,0,Khách hàng trung thành,0
13222.0,576,1,88.5,1,Khách hàng có nguy cơ rời bỏ,1
13223.0,199,6,969.12,0,Khách hàng trung thành,0
13224.0,59,2,2152.95,0,Khách hàng trung thành,0
13225.0,2,16,16260.07,2,Khách VIP,2
13226.0,272,2,312.46,1,Khách hàng có nguy cơ rời bỏ,1
13227.0,201,1,257.7,0,Khách hàng trung thành,0
13228.0,80,1,358.0,0,Khách hàng trung thành,0
13229.0,225,1,160.95,1,Khách hàng có nguy cơ rời bỏ,1
13230.0,3,30,6109.51,2,Khách VIP,2
13232.0,12,7,1327.75,2,Khách VIP,2
13233.0,73,4,1176.46,0,Khách hàng trung thành,0
13234.0,672,2,346.5,1,Khách hàng có nguy cơ rời bỏ,1
13235.0,211,1,1031.07,0,Khách hàng trung thành,0
13236.0,24,2,744.85,0,Khách hàng trung thành,0
13237.0,387,1,643.0,1,Khách hàng có nguy cơ rời bỏ,1
13238.0,16,6,1006.63,0,Khách hàng trung thành,0
13239.0,261,5,1594.69,0,Khách hàng trung thành,0
13240.0,95,8,1455.39,2,Khách VIP,2
13241.0,411,1,112.53,1,Khách hàng có nguy cơ rời bỏ,1
13242.0,111,7,699.4,0,Khách hàng trung thành,0
13243.0,202,5,1220.38,0,Khách hàng trung thành,0
13244.0,92,1,121.74,0,Khách hàng trung thành,0
13245.0,50,2,989.22,0,Khách hàng trung thành,0
13246.0,17,11,3351.75,2,Khách VIP,2
13247.0,17,4,501.12,0,Khách hàng trung thành,0
13248.0,124,2,465.68,0,Khách hàng trung thành,0
13249.0,91,9,1608.93,2,Khách VIP,2
13250.0,460,2,253.09,1,Khách hàng có nguy cơ rời bỏ,1
13251.0,401,1,252.68,1,Khách hàng có nguy cơ rời bỏ,1
13252.0,393,2,399.3,1,Khách hàng có nguy cơ rời bỏ,1
13253.0,156,4,2951.11,0,Khách hàng trung thành,0
13254.0,375,1,51.41,1,Khách hàng có nguy cơ rời bỏ,1
13255.0,8,3,678.76,0,Khách hàng trung thành,0
13256.0,13,1,0.0,0,Khách hàng trung thành,0
13257.0,435,1,149.75,1,Khách hàng có nguy cơ rời bỏ,1
